importId;prodProcess_code;name;priority;workCenter_code;description;minCapacityPerCycle;maxCapacityPerCycle;durationPerCycle_seconds
;PP-1310-1;PREHORMA PHB;4;PREHORMA;"PROCESO UNIDO: PREHORMAR COPAS CON LA RESPECTIVA PLANTILLA SEGUN TALLA Y ENTREGAR AL MISMO CORTADOR
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: PREHORMAR COPAS CON PLANTILLA SEGUN TALLA, VER MUESTRA FISICA";0;0;0
;PP-1310-1;CORTE CO2;5;CORTE;"PROCESO UNIDO: ENTREGAR REF COMPLETA A MODULO DE ALFILERADO, MARCAR LOS TIQUETES SEGUN PAQUETE CON LA REFERENCIA Y NOMBRE QUE CORRESPONDE DEL CLIENTE, PAQUETEADO POR SEPARADO DELANTEROS Y POSTERIORES, COLAS, COPAS, MANGAS PAQUETEANDO POR SEPARADO Y EN BOLSAS TRANSPARENTES CON TIQUETES MARCADOS EN REF, TALLA, COLOR, MARQUILLA, PAQUETE, CLIENTE. 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: ENTREGAR A ALFILERADO, VER MUESTRA FISICA";0;0;0
;PP-1310-1;MANUAL MN4;6;MANUAL;"PROCESO UNIDO: CORTAR ABROCHADURA SEGUN REFERENCIA Y TALLA, VERIFICAR CON MANUAL 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: CORTAR ABROCHADURA 4 HILERAS, VER MUESTRA FISICA";0;0;0
;PP-1310-1;ALFILERADO A1B;7;ALFILERADO;"PROCESO UNIDO: ALFILERAR DELANTERO CON DELANTERO FORRO DE ACUERDO A REFERENCIA + (DELANTERO FORRO INTERNO SI LO TIENE) ALFILERAR COPAS SEGUN DISEÑO ENTREGAR REFERENCIA A PRODUCCION 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: ALFILERAR DELANTERO (LA REF LLEVA COPAS) 40 X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;FILETEADORA F1;8;"FILETEADORA ";"PROCESO UNIDO: FILETEAR DELANTERO, PARA FIJAR FORRO CONTORNO (Y COPAS SI LAS TIENE)
PUNTADAS POR PULGADAS P X P: 12
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FILETEAR DELANTERO COMPLETO 70 X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C12;9;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO UNIDO: FIJAR FORROS DE DELANTERO SIN DEJAR PESTAÑA CON LA AGUJA QUE CAE AL ORILLO, SEGUN REFERENCIA 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FIGURAR DELANTERO 75 X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;OBSERVACION 1;10;;COLAS CON 3 PINZAS C/U;0;0;0
;PP-1310-1;PLANA PINZAS P5;11;PLANA PINZAS;"PROCESO UNIDO: HACER PINZAS A COLAS, PIQUETES DE GUIA
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: PINZA X2 30 X H, X3 25 X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;ALFILERADO A5;12;ALFILERADO;"PROCESO UNIDO: ALFILERAR POSTERIOR CON POSTERIOR FORRO (+ POSTERIOR EXTERNO LYCRA SI LA REFERENCIA LO TIENE) SEGUN DISEÑO, ENTREGAR REFERENCIA A PRODUCCION 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: ALFILERAR POSTERIOR X2, VER MUESTRA FISICA";0;0;0
;PP-1310-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C17;13;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO UNIDO: UNIR COLAS Y PIERNAS SEGUN DISEÑO, PIQUETES DE INDICACION TENER EN CUENTA (SI ES CON CIERRE DE ENTREPIERNA (SE UNE HASTA EL INICIO DE LA COLA O CUADRO DE CIERRE), CON PROTECTOR INTIMO ABIERTA DE ENTREPIERNA (SE DEJA ABIERTO 12 CM EN EL POSTERIOR), HUECO DE ENTREPÍERNA (LLEVA PIQUEES DE INDICACION O ES CERRADA LA ENTREPIERNA)
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: UNIR COLA Y PIERNA CON LA ESPALDA 45 X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;FILETEADORA F26;14;"FILETEADORA ";"PROCESO UNIDO: FILETEAR COPAS PREHORMADAS Y POSTERIOR (SI EL DISEÑO LO REQUIERE MARQUILLAR EN PARTE SUPERIOR PIQUETE POR EL REVEZ) 
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FILETEAR COPAS Y POSTERIOR, VER MUESTRA FISICA";0;0;0
;PP-1310-1;FILETEADORA LOOPER CIEGO F24;15;"FILETEADORA LOOPER CIEGO ";"PROCESO UNIDO: UNIR ALETILLON A LA ABROCHADURA EN LA PARTE INFERIOR HORIZONTALMENTE (PUNTADA CERRADA) Y ABRIR COSTURA 
PUNTADAS POR PULGADAS P X P: 15
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: UNIR ALETILLON A LA ABROCHADURA , VER MUESTRA FISICA";0;0;0
;PP-1310-1;FILETEADORA FILETE PERLA PREPA CIERRE F13;16;FILETEADORA FILETE PERLA PREPA CIERRE;"PROCESO UNIDO: FILETEAR PROTECTOR INTIMO O ALETILLON = (PREPARAR ALETILLON CON CIERRE DE ENTREPIERNA SEGUN MEDIDA POR REF Y TALLA)
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FILETE PERLA ALETILLON 200 X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;OBSERVACION 2;17;;LA COPA DEBE DE QUEDAR DE LA MISMA MEDIDA DEL IMPERIO DEL DELANTERO (SURSIR LO NECESARIO);0;0;0
;PP-1310-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C15;18;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO UNIDO: FIJAR RESORTE EN LA PARTE INFERIOR DE LA COPA, Y EN EL RECORRIDO DEL DELANTERO (SE ZURCE SEGUN DISEÑO) VERIFICAR QUÉ LA PESTAÑA NO SEA SUPERIOR A 2mm 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FIJAR RESORTE COPAS 45 X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;FILETEADORA FR;19;"FILETEADORA ";"PROCESO UNIDO: UNIR DELANTERO A COPAS EN EL COSTADO SOBREPONIENDO LA COPA SOBRE EL CUERPO DELANTERO EN EL COSTASDO RESORTE SOBRE RESORTE PAREJO 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FILETEAR DELANTERO CON COPA 120 X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;FLATSE MEAR FL2;20;"FLATSE MEAR ";"PROCESO UNIDO: UNIR COSTADOS Y POSTERIOR ESPALDA
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: UNIR COSTADO 60 X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;COLLARIN (3 AGUJAS CON RECUBRIDOR) C4;21;COLLARIN (3 AGUJAS CON RECUBRIDOR);"PROCESO UNIDO: FIJAR ENCAJE EN PIERNA Y COLOCAR ENCAJE EN IMPERIO (SUPERIOR) SI LA PRENDA LO REQUIERE),QUÉ LA PESTAÑA NO SEA SUPERIOR A 2mm PARA ENCAJE SILICONADO 5 CM Y SIN CAERCE DE LA MORA PARA EL ENCAJE CELESTIAL 3 CM
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FIJAR ENCAJE CON FOLDER 75 X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;FLATSE MEAR FL3;22;"FLATSE MEAR ";"PROCESO UNIDO: SE UNE LA ENTREPIERNA 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: UNIR ENTREPIERNA 55 X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;MANUAL M9;23;MANUAL;"PROCESO UNIDO: COLOCAR ABROCHADURA HILERAS CONTINUAS FILEATADA CON LOOPER CIEGO CON EL CIERRE Y ALETILLON EN DELANTERO Y FIJAR CIERRE DE ENTREPIERNA COMPLETO, SEGUN TALLA, SE COLOCA LA HEMBRA FIJANDOLA CON CINTA DOBLE FAZ, EL MACHO SE FIJA EN PLANA 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: UNIR ABROCHADURA 70 X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;COLLARIN (2 AGUJASCON RECUBRIDOR) C30;24;COLLARIN (2 AGUJASCON RECUBRIDOR);"PROCESO UNIDO: FIJAR CIERRE PREPARADO CON ABROCHADURA HILERA CONTINUA Y ALETILLON EN DELANTERO COMPLETO, SEGUN TALLA, EL MACHO SE FIJA EN PLANA
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: UNIR CIERRE PREPARADO CON ABROCHADURA, VER MUESTRA FISICA";0;0;0
;PP-1310-1;PLANA P2;25;PLANA;"PROCESO UNIDO: FIJAR ABROCHADURA HILERAS CONTINUAS AL DELANTERO 
PUNTADAS POR PULGADAS P X P: 14
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FIJAR ABROCHADURA HILERAS CONTINUAS 30 X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;FILETEADORA FILETE PERLA ALETILLON F14;26;FILETEADORA FILETE PERLA ALETILLON;"PROCESO UNIDO: FILETEAR ALETILLON DE ENTREPIERNA POR EL REVEZ PARTE POSTERIOR FINAL DE CIERRE
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FILETE PERLA ALETILLON (EMPAREJAR) 200 X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;FILETEADORA FILETE PERLA MANGA F21;27;"FILETEADORA FILETE PERLA MANGA ";"PROCESO UNIDO: UNIR MANGA POR EL DERECHO, COLOCAR MANGA EN SISA DE LA PRENDA SEGUN LA REFERENCIA
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: COLOCAR MANGA, VER MUESTRA FISICA";0;0;0
;PP-1310-1;FILETEADORA F11;28;"FILETEADORA ";"PROCESO UNIDO: EMPAREJAR POSTERIOR SUPERIOR Y MARQUILLAR (Y DELANTERO SI EL DISEÑO LO NESECITA) 
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: EMPAREJAR PARTE SUPERIOR ESPALDA X2 60 X H, X1 120 X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;COLLARIN (2 AGUJAS SIN RECUBRIDOR) CAR;29;COLLARIN (2 AGUJAS SIN RECUBRIDOR);"PROCESO UNIDO: SESGAR PARTE SUPERIOR (SI TIENE VELCRO CON SESGO ALGODON)
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: SESGAR SUPERIOR 100 X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;PRESILLADORA PR2;30;PRESILLADORA;"PROCESO UNIDO: SE PRESILLA DE ACUERDO A LA REF., VER MUESTRA FISICA (PRENDAS ABIERTAS EN LA PARTE INTIMA CON ABROCHADURA EN FRENTE LLEVA Z DE 9 MM CON ANEXO DE PASADORES PARA Z)
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: PRESILLAR COMPLETO 30X H, VER MUESTRA FISICA";0;0;0
;PP-1310-1;OBSERVACION 3;31;;SE COLOCA EL TACHE PERFORANDO ANTES DE FIJAR LOS TACHES, LLEVA 2 A CADA LADO;0;0;0
;PP-1310-1;MANUAL M12;32;MANUAL;"PROCESO UNIDO: MARCAR Y PEGAR TACHES EN DELANTERO, SE DEBE DE HACER LA PERFORACION ANTES DE HACER PRESION PARA COLOCAR EL TACHE, ESTO SE HACE DE FORMA MANUAL EJERCIENDO PRESION CON LA PUNTILLA DEL TACHE 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: PEGAR TACHES, VER MUESTRA FISICA";0;0;0
;PP-1310-1;PRODUCCION TERMINADO P.T.;33;PRODUCCION TERMINADO;"PROCESO UNIDO: SE ENTREGA PRENDA VERIFICANDO PAQUETE, TALLA, COLOR, CLIENTE Y MARQUILLA, SE ENTREGAN LOS PAQUETES COMPLETOS AL MODULO DE CALIDAD 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: ENTREGAR A CALIDAD, VER MUESTRA FISICA";0;0;0
;PP-1310-1;CALIDAD CL;34;CALIDAD;"PROCESO UNIDO: VERIFICAR CON EL PAQUETE QUE RECIBE COMPLETA LA ORDEN DEL PEDIDO, VERIFICAR QUE LA REFERENCIA SI CORRESPONDE AL DISEÑO DEL TIQUETE, SE VERIFICA CON MUESTRA FISICA QUE LA PRENDA CORRESPONDE A LA SOLICITADA EN EL PAQUETE, PULIR HEBRAS, QUEMAR TERMINACIONES LEVEMENTE PARA SELLAR ORILLOS (SOLO LO QUE ESTA APROBADO DE SER SELLADO), REVISAR PRENDA QUE NO TENGA SALTOS, QUE NO ESTEN RECOGIDAS LAS COSTURAS, QUE ESTE LIMPIA, QUE COINSIDA LAS MEDIDAS CON LA TALLA (MARQUILLA) REVISAR SI LLEVA MARQUILLA IMPORTADOR, REVISAR SIMETRIA DE LA PRENDA, SI TIENE CIERRE Y CIERRE DE ENTREPIERNA REVISAR QUE SUBA Y BAJE SIN NINGUN OBSTACULO, VERIFICAR QUE EL CIERRE NO ESTE BOLERUDO O SURCIDO Y QUE NO TENGA ARRUGAS, SI TIENE BROCHE REVISAR QUE TODOS LOS GANCHOS ESTEN PAREJOS, BIEN COSIDOS Y QUE NO FALTE NINGUNO, SI HAY VARILLAS REVISAR QUE NO TENGAN ARRUGAS LOS TAPA VARILLAS Y VERIFICAR QUE ESTEN COMPLETAS LAS VARILLAS, REVISAR QUE ESTEN COMPLETAS TODAS LAS COSTURAS QUE CORRESPONDEN DE LAS DIFERENTES MAQUINAS, REVISAR QUE LAS PUNTADAS POR PULGADAS SEAN LAS APROBADAS, SE DEJA LA PRENDA CERRADA LISTA PARA EMPAQUE 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: RECIBIR CON PAQUETES, VER MUESTRA FISICA";0;0;0
;PP-1310-1;EMPAQUE EMP;35;"EMPAQUE ";"PROCESO UNIDO: SE RECIBE PRODUCCION CON CALIDAD, CERRADA Y PULIDA, SE VERIFICA CON PAQUETE, SE LE COLOCA LAS LAMINAS Y STIKER CORRESPONDIENTES SEGUN PAQUETE, SE EMPACA EN BOLSA SEGUN EL DISEÑO, SE ENTREGA PRODUCCION COMPLETA AL AREA DE BODEGA
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: RECIBIR CON PAQUETE, VER MUESTRA FISICA";0;0;0
;PP-1322-1;PRE VERIFICACION;1;;TODAS LAS PUNTADAS SE DEBEN DE VERIFICAR QUE NO REVIENTEN ANTES DE INICIAR EL PROCESO EN LAS PRENDAS. EL POWERNET SE COLOCA POR EL REVEZ. CUADRE DE MAQUINA FILETEADORA QUE NO SOBREPASE EL ANCHO DE LA COLLARIN 2 AGUJAS QUE FIJA EL CIERRE;0;0;0
;PP-1322-1;CORTE CO1;;CORTE;"PROCESO UNIDO: VERIFICAR LAS ESPECIFICACIONES DEL MINI TRAZO, VERIFICAR QUE LAS LETRAS DEL TRAZO NO ESTEN MONTADAS, CORTE ENTREGA 1 TRAZO POR CADA COLOR A CORTAR, ASI TODAS LAS PIEZAS QUEDAN CON SU RESPECTIVO MOLDE. ENTREGAR REF COMPLETA A MODULO DE ALFILERADO, MARCAR LOS TIQUETES SEGUN PAQUETE CON LA REFERENCIA Y NOMBRE QUE CORRESPONDE DEL CLIENTE, PAQUETEADO POR SEPARADO DELANTEROS Y POSTERIORES, COLAS, COPAS, MANGAS PAQUETEANDO POR SEPARADO Y EN BOLSAS TRANSPARENTES CON TIQUETES MARCADOS EN REF, TALLA, COLOR, MARQUILLA, PAQUETE, CLIENTE. 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: CORTAR SEGUN MINI TRAZO";0;0;0
;PP-1322-1;CC;;;"PROCESO UNIDO: SE ENVIAN PIEZAS MARCADAS CON COLA PREHORMADA CON SU CORRESPONDIENTE MOLDE DE PAPEL A MODULO DE PREHORMADO (LAS COLAS)
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: ENVIAR A MODULO DE PREHORMADO";0;0;0
;PP-1322-1;PREHORMA PH;;PREHORMA;"PROCESO UNIDO: PREHORMAR COLAS CON LA RESPECTIVA PLANTILLA, COLOCAR BALA CORRESPONDIENTE, PREHORMAR CON ALTURA CORRESPONDIENTE A CADA TALLA, DEVOLVER AL MISMO CORTADOR
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: PREHORMAR COLAS CON PLANTILLA SEGUN TALLA";0;0;0
;PP-1322-1;CORTE CO2;;CORTE;"PROCESO UNIDO: ENTREGAR REF COMPLETA A MODULO DE ALFILERADO, MARCAR LOS TIQUETES SEGUN PAQUETE CON LA REFERENCIA Y NOMBRE QUE CORRESPONDE DEL CLIENTE, PAQUETEADO POR SEPARADO DELANTEROS Y POSTERIORES, COLAS, COPAS, MANGAS PAQUETEANDO POR SEPARADO Y EN BOLSAS TRANSPARENTES CON TIQUETES MARCADOS EN REF, TALLA, COLOR, MARQUILLA, PAQUETE, CLIENTE. 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: ENTREGAR COMPLETO A ALFILERADO";0;0;0
;PP-1322-1;MANUAL MN2;;MANUAL;"PROCESO UNIDO: CORTAR TIRA BRASIER DE 15 mm X 2 DE 75 CM Y ARMAR EN PAR, CORTAR TIRA BRASIER DE 15 mm TACOS X 4 DE 3 CM, CORTAR TIRA BRASIER DE 9 mm X 1 DE 8 CM(PASADOR DE Z 7 mm), ENTREGAR A MAQUINA PRESILLADORA 
PUNTADAS POR PULGADAS P X P: 200 X H
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: CORTAR TIRA BRASIER (TACOS) 15 mm";0;0;0
;PP-1322-1;MANUAL MN1;;MANUAL;"PROCESO UNIDO: CORTAR ABROCHADURA 1 HILERA CONTINUA SEGUN TALLA: 3XS A LA M DE 34 CM, L-XL Y 2XL DE 36, 3XL-4XL Y 5XL DE 38 CM, 6XL-7XL Y 8XL DE 40 CM 
PUNTADAS POR PULGADAS P X P: 70 X H
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: CORTAR ABROCHADURA";0;0;0
;PP-1322-1;FILETEADORA F6;;"FILETEADORA ";"PROCESO UNIDO: FILETEAR ABROCHADURA 1 HILERA CONTINUA MEDIDA TALLA: 3XS A LA M DE 34 CM, L-XL Y 2XL DE 36, 3XL-4XL Y 5XL DE 38 CM, 6XL-7XL Y 8XL DE 40 CM, SE FILETEA PARTE SUPERIOR HEMBRA Y MACHO Y PARTE INFERIOR MACHO POR EL DERECHO
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FILETE PERLA ABROCHADURA A.A. 5O - A. 100";0;0;0
;PP-1322-1;MANUAL A1;;MANUAL;"PROCESO UNIDO: ALFILERAR DELANTERO FORRO INTERNO Y DELANTERO FORRO ENTREGAR A MAQUINA COLLARIN PARA FIJAR FORRO
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: ALFILERAR DELANTERO 40 X H";0;0;0
;PP-1322-1;MANUAL A4;;MANUAL;"PROCESO UNIDO: EN POSTERIOR (LYCRA POR EL DERECHO) MARCAR CON PLANTILLA EN EL COSTADO DE LA COLA HORIZONTALMENTE POR EL DERECHO DE LA LYCRA PARA FIGURADO QUE FIJA CON EL POSTERIOR FORRO (POWERNET)
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: MARCAR FIGURADOS";0;0;0
;PP-1322-1;MANUAL A2;;MANUAL;"PROCESO UNIDO: ALFILERAR POSTERIOR (PREHORMADO) CON POSTERIOR FORRO (POWERNET), COLOCAR POWERNET POR EL REVEZ (CON HUECO EN COLA SOLO CORTE)
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: ALFILERAR POSTERIOR 40 X H";0;0;0
;PP-1322-1;COLLARIN C12;;COLLARIN;"PROCESO UNIDO: FIJAR FORRO POR LA LYCRA X 2 EN LA PARTE PELVICA, EL REVEZ ES EL POWERNET , DEVOLVER DELANTEROS FORROS A ALFILERADO
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FIGURAR DELANTERO 75 X H";0;0;0
;PP-1322-1;COLLARIN 3 A. C1;;COLLARIN 3 A.;"PROCESO UNIDO: FIJAR FORRO POR LA LYCRA SOBRE LA MARCACION (COLA COSTADO) X 2, EL REVEZ ES EL POWERNET DEVOLVER A ALFILERADO
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FIGURAR COLA 50 X H ARMAR 30 X H";0;0;0
;PP-1322-1;MANUAL A1;;MANUAL;"PROCESO UNIDO: ALFILERAR DELANTERO CON DELANTERO PREPARADO (FORRO FIJO) EL FORRO DE POWERNET QUEDA INTERNO 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: ALFILERAR DELANTERO 40 X H";0;0;0
;PP-1322-1;FILETEADORA F1;;"FILETEADORA ";"PROCESO UNIDO: FILETEAR DELANTERO TODO EL CONTORNO FIJANDO FORRO X 2, (ABIERTA EN LA PARTE INTIMA), REVIZAR EL ANCHO DEL FILETE QUE COINCIDA CON EL ANCHO DE LA COLLARIN QUE FIJA EL CIERRE DELANTERO Y LA ENTREPIERNA (COLLARIN 2 AGUJAS)
PUNTADAS POR PULGADAS P X P: 12
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FILETEAR DELANTERO 50 X H";0;0;0
;PP-1322-1;FILETEADORA F3;;"FILETEADORA ";"PROCESO UNIDO: FIJAR FORROS, TIENE CUADRO QUE CORRESPONDE AL CIERRE EN EL POSTERIOR (LA COLA), REVIZAR EL ANCHO DEL FILETE QUE COINCIDA CON EL ANCHO DE LA COLLARIN QUE FIJA EL CIERRE DE LA ENTREPIERNA (COLLARIN 2 AGUJAS)
PUNTADAS POR PULGADAS P X P: 12
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FILETEAR ESPALDA 50 X H";0;0;0
;PP-1322-1;FLATSE MEAR FL2;;"FLATSE MEAR ";"PROCESO UNIDO: UNIR COSTADOS, PARA EL DELANTERO QUEDA SIN COSTURAS POR EL DERECHO, PARA EL POSTERIOR QUEDA LA LYCRA PARA EL DERECHO, UNIR EL POSTERIOR CENTRO VERTICALMENTE CUADRO DE CIERRE DE ENTREPIERNA 
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: UNIR COSTADO 60 X H";0;0;0
;PP-1322-1;FILETEADORA F8;;"FILETEADORA ";"PROCESO UNIDO: EMPAREJAR POSTERIOR Y MARQUILLAR EN EL CENTRO ESPALDA
PUNTADAS POR PULGADAS P X P: 10
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: EMPAREJAR X2 60 X H, X1 120 X H";0;0;0
;PP-1322-1;COLLARIN C4;;COLLARIN;"PROCESO UNIDO: FIJAR ENCAJE EN PIERNA (Y COLOCAR ENCAJE EN IMPERIO (SUPERIOR) SI LA PRENDA LO REQUIERE),QUÉ LA PESTAÑA NO SEA SUPERIOR A 2mm PARA ENCAJE SILICONADO 5 CM Y SIN CAERCE DE LA MORA PARA EL ENCAJE CELESTIAL 3 CM
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: PEGAR ENCAJE 75 X H";0;0;0
;PP-1322-1;MANUAL M5;;MANUAL;"PROCESO UNIDO: MARCAR PARA TAPA VARILLAS POR EL REVEZ EN CONTONO IMPERIO X 4, POSTERIOR Y DELANTEROS CENTRADOS, LAS VARILLAS QUEDAN DE 8 CM C/U LA MARCACION SE HACE DE 9 CM, 
PUNTADAS POR PULGADAS P X P: 
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: MARCAR VARILLAS X4 50 X H";0;0;0
;PP-1322-1;2 AGUJAS P6;;2 AGUJAS;"PROCESO UNIDO: COLOCAR TAPA VARILLAS EN LA PARTE INTERNA SOBRE MARCACIONES REMATANDO AL INICIO Y AL FINAL LAS COSTURAS, TAPA VARILLAS FELPEADO, POSTERIOR Y DELANTEROS CENTRADOS, LAS VARILLAS PLÁSTICAS QUEDAN DE 8 CM
PUNTADAS POR PULGADAS P X P: 14
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: COLOCAR TAPAVARILLAS 50 X H";0;0;0
;PP-1322-1;PRESILLADORA PR4;;PRESILLADORA;"PROCESO UNIDO: PRESILLAR SOBRE EL TAPAVARILLAS EN LA PARTE INFERIOR, QUEDA PISADA LAS DOS COSTURAS 
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: PRESILLAR PARTE INFERIOR X 9 75";0;0;0
;PP-1322-1;FLATSE MEAR FL3;;"FLATSE MEAR ";"PROCESO UNIDO: UNIR ENTREPIERNAS MONTANDO POSTERIOR SOBRE DELANTEROS
PUNTADAS POR PULGADAS P X P: 16
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: UNIR ENTREPIERNA 55 X H";0;0;0
;PP-1322-1;FILETEADORA F9;;"FILETEADORA ";"PROCESO UNIDO: FILETEAR CONTORNO DE ALETILLON DOBLANDO POR EL CENTRO, LA PARTE INFERIOR QUEDA SIN FILETE
PUNTADAS POR PULGADAS P X P: 20
RECORRIDO OPERACIONAL DELANTERO Y POSTERIOR UNIDOS: FILETE ALETILLON PERLA 200 X H";0;0;0
